FULL_NAME,PLAYER_ID,SEASON_ID,RANK_PG_EFF,EFF_CHANGE,TARGET,TEAM_ABBREVIATION,PLAYER_AGE,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,POSITION
Matt Barnes,2440,2006-07,113,-48,FALSE,GSW,27,76,23.9,3.6,8.3,0.438,1.4,3.8,0.366,1.2,1.6,0.732,1.2,3.4,4.6,2.1,1,0.5,1.4,2.5,9.8,SF
Matt Barnes,2440,2007-08,161,45,FALSE,GSW,28,73,19.4,2.6,6.1,0.423,0.7,2.5,0.293,0.8,1.1,0.747,1.3,3.2,4.4,1.9,0.7,0.5,1.2,2.2,6.7,SF
Matt Barnes,2440,2008-09,116,-1,FALSE,PHX,29,77,27,3.7,8.8,0.423,1.5,4.4,0.343,1.3,1.8,0.743,1,4.4,5.5,2.8,0.7,0.3,1.7,2.7,10.2,SF
Matt Barnes,2440,2011-12,100,-3,FALSE,LAL,32,63,22.9,2.8,6.1,0.452,0.7,2.2,0.333,1.5,2,0.742,1.5,3.9,5.5,2,0.6,0.8,1.2,2.4,7.8,SF
Matt Barnes,2440,2012-13,103,-32,TRUE,LAC,33,80,25.7,3.9,8.4,0.462,1.4,4.1,0.342,1.1,1.5,0.744,1.4,3.2,4.6,1.5,1,0.8,1.1,2.9,10.3,SF
Matt Barnes,2440,2013-14,135,1,FALSE,LAC,34,63,27.5,3.7,8.4,0.438,1.5,4.5,0.343,1,1.4,0.733,1,3.7,4.6,2,0.9,0.4,1.3,2.9,9.9,SF
Matt Barnes,2440,2014-15,134,15,FALSE,LAC,35,76,29.9,3.6,8.2,0.444,1.8,4.9,0.362,1,1.3,0.779,0.7,3.3,4,1.5,0.9,0.7,1.1,3.2,10.1,SF
Matt Barnes,2440,2015-16,119,-31,FALSE,MEM,36,76,28.8,3.5,9.1,0.381,1.6,4.9,0.322,1.5,1.8,0.804,1.1,4.4,5.5,2.1,1,0.8,1.6,3.1,10,SF
Rasual Butler,2446,2005-06,157,-2,FALSE,NOK,27,79,23.7,3.3,8,0.406,1.2,3.1,0.38,1,1.4,0.693,0.6,2.3,2.9,0.5,0.4,0.6,0.8,1.8,8.7,SF
Rasual Butler,2446,2008-09,139,6,TRUE,NOH,30,82,31.9,4.2,9.8,0.433,1.7,4.4,0.39,1,1.3,0.782,0.6,2.7,3.3,0.9,0.6,0.7,0.7,1.9,11.2,SF
Luis Scola,2449,2007-08,105,59,FALSE,HOU,28,82,24.7,4.2,8.2,0.515,0,0,0,1.9,2.9,0.668,2.1,4.3,6.4,1.3,0.7,0.2,1.3,2.9,10.3,PF
Luis Scola,2449,2008-09,46,4,FALSE,HOU,29,82,30.3,5.2,9.7,0.531,0,0,0,2.4,3.1,0.76,2.4,6.3,8.8,1.5,0.8,0.1,1.5,3.2,12.7,PF
Luis Scola,2449,2009-10,42,12,FALSE,HOU,30,82,32.6,6.8,13.3,0.514,0,0.1,0.2,2.5,3.3,0.779,2.1,6.5,8.6,2.1,0.8,0.3,2,3,16.2,PF
Luis Scola,2449,2010-11,30,-26,FALSE,HOU,31,74,32.6,7.7,15.3,0.504,0,0,0,2.9,3.9,0.738,2,6.2,8.2,2.5,0.6,0.6,2,3.1,18.3,PF
Luis Scola,2449,2011-12,56,-14,FALSE,HOU,32,66,31.3,6.6,13.5,0.491,0,0,0,2.3,3,0.773,1.8,4.6,6.5,2.1,0.5,0.4,2.3,3.2,15.5,PF
Luis Scola,2449,2012-13,70,-114,TRUE,PHX,33,82,26.6,5.3,11.2,0.472,0,0.2,0.188,2.2,2.8,0.787,1.9,4.7,6.6,2.2,0.8,0.4,1.5,3.1,12.8,PF
Luis Scola,2449,2013-14,184,68,FALSE,IND,34,82,17.1,3.2,6.8,0.47,0,0.1,0.143,1.2,1.7,0.728,1,3.7,4.8,1,0.3,0.2,1.3,2,7.6,PF
Luis Scola,2449,2014-15,116,-47,FALSE,IND,35,81,20.5,3.7,7.9,0.467,0.1,0.2,0.25,2,2.8,0.699,1.7,4.8,6.5,1.3,0.6,0.2,1.2,2.4,9.4,PF
Jannero Pargo,2457,2006-07,164,-33,TRUE,NOK,27,82,20.9,3.5,8.4,0.409,1,2.5,0.388,1.3,1.5,0.852,0.2,2,2.2,2.5,0.6,0,1.5,1.5,9.2,PG
Reggie Evans,2501,2003-04,177,64,FALSE,SEA,24,75,17.1,0.9,2.2,0.406,0,0,0,1.1,2,0.561,2.1,3.4,5.4,0.4,0.7,0.1,0.9,2.3,2.9,PF
Reggie Evans,2501,2007-08,158,-35,TRUE,PHI,28,81,23.2,1.9,4.3,0.439,0,0,1,1.5,3.2,0.467,2.8,4.8,7.5,0.8,1.1,0.1,1.3,2.6,5.2,PF
Carmelo Anthony,2546,2003-04,48,-6,FALSE,DEN,20,82,36.5,7.6,17.9,0.426,0.8,2.6,0.322,5,6.4,0.777,2.2,3.8,6.1,2.8,1.2,0.5,3,2.7,21,SF
Carmelo Anthony,2546,2004-05,54,32,FALSE,DEN,21,75,34.8,7.1,16.4,0.431,0.6,2.1,0.266,6.1,7.6,0.796,1.9,3.8,5.7,2.6,0.9,0.4,3,3.1,20.8,SF
Carmelo Anthony,2546,2005-06,22,8,FALSE,DEN,22,80,36.8,9.5,19.7,0.481,0.5,1.9,0.243,7.2,8.9,0.808,1.5,3.4,4.9,2.7,1.1,0.5,2.7,2.9,26.5,SF
Carmelo Anthony,2546,2006-07,14,0,FALSE,DEN,23,65,38.2,10.6,22.4,0.476,0.6,2.3,0.268,7.1,8.7,0.808,2.2,3.8,6,3.8,1.2,0.4,3.6,3.1,28.9,SF
Carmelo Anthony,2546,2007-08,14,-12,FALSE,DEN,24,77,36.4,9.5,19.2,0.492,0.8,2.1,0.354,6,7.7,0.786,2.3,5.1,7.4,3.4,1.3,0.5,3.3,3.3,25.7,SF
Carmelo Anthony,2546,2008-09,26,13,FALSE,DEN,25,66,34.5,8.1,18.3,0.443,1,2.6,0.371,5.6,7.1,0.793,1.6,5.2,6.8,3.4,1.1,0.4,3,3,22.8,SF
Carmelo Anthony,2546,2009-10,13,-2,FALSE,DEN,26,69,38.2,10,21.8,0.458,0.9,2.7,0.316,7.4,8.9,0.83,2.2,4.4,6.6,3.2,1.3,0.4,3,3.3,28.2,SF
Carmelo Anthony,2546,2010-11,15,-9,FALSE,TOT,27,77,35.7,8.9,19.5,0.455,1.2,3.3,0.378,6.6,7.9,0.838,1.5,5.8,7.3,2.9,0.9,0.6,2.7,2.9,25.6,SF
Carmelo Anthony,2546,2011-12,24,15,FALSE,NYK,28,55,34.1,8,18.6,0.43,1.2,3.7,0.335,5.4,6.7,0.804,1.6,4.7,6.3,3.6,1.1,0.4,2.6,2.8,22.6,SF
Carmelo Anthony,2546,2012-13,9,1,FALSE,NYK,29,67,37,10,22.2,0.449,2.3,6.2,0.379,6.3,7.6,0.83,2,4.9,6.9,2.6,0.8,0.5,2.6,3.1,28.7,SF
Carmelo Anthony,2546,2015-16,23,-18,FALSE,NYK,32,72,35.1,7.9,18.2,0.434,1.5,4.3,0.339,4.6,5.6,0.829,1.4,6.4,7.7,4.2,0.9,0.5,2.4,2.5,21.8,SF
Carmelo Anthony,2546,2016-17,41,-47,TRUE,NYK,33,74,34.3,8.1,18.8,0.433,2,5.7,0.359,4.1,4.9,0.833,0.8,5.1,5.9,2.9,0.8,0.5,2.1,2.7,22.4,SF
Carmelo Anthony,2546,2019-20,91,-38,FALSE,POR,36,58,32.8,5.8,13.5,0.43,1.5,3.9,0.385,2.3,2.8,0.845,1.2,5.1,6.3,1.5,0.8,0.5,1.7,2.9,15.4,SF
Carmelo Anthony,2546,2020-21,129,18,FALSE,POR,37,69,24.5,4.7,11.3,0.421,1.9,4.7,0.409,2,2.2,0.89,0.5,2.6,3.1,1.5,0.7,0.6,0.9,2.1,13.4,SF
Dwyane Wade,2548,2003-04,63,50,FALSE,MIA,22,61,34.9,6.1,13.1,0.465,0.3,0.9,0.302,3.8,5.1,0.747,1.4,2.7,4,4.5,1.4,0.6,3.2,2.3,16.2,SG
Dwyane Wade,2548,2004-05,13,6,FALSE,MIA,23,77,38.6,8.2,17.1,0.478,0.2,0.6,0.289,7.5,9.9,0.762,1.4,3.7,5.2,6.8,1.6,1.1,4.2,3,24.1,SG
Dwyane Wade,2548,2008-09,3,-6,FALSE,MIA,27,79,38.6,10.8,22,0.491,1.1,3.5,0.317,7.5,9.8,0.765,1.1,3.9,5,7.5,2.2,1.3,3.4,2.3,30.2,SG
Dwyane Wade,2548,2009-10,9,2,FALSE,MIA,28,77,36.3,9.3,19.6,0.476,0.9,3.2,0.3,6.9,9.1,0.761,1.4,3.5,4.8,6.5,1.8,1.1,3.3,2.4,26.6,SG
Dwyane Wade,2548,2010-11,7,-6,FALSE,MIA,29,76,37.1,9.1,18.2,0.5,0.8,2.7,0.306,6.5,8.6,0.758,1.6,4.8,6.4,4.6,1.5,1.1,3.1,2.6,25.5,SG
Dwyane Wade,2548,2011-12,13,-1,FALSE,MIA,30,49,33.2,8.5,17.1,0.497,0.3,1.1,0.268,4.8,6.1,0.791,1.5,3.3,4.8,4.6,1.7,1.3,2.6,2.2,22.1,SG
Dwyane Wade,2548,2014-15,43,-7,FALSE,MIA,33,62,31.8,8.2,17.5,0.47,0.5,1.6,0.284,4.6,6,0.768,0.9,2.6,3.5,4.8,1.2,0.3,3.4,1.7,21.5,SG
Dwyane Wade,2548,2015-16,50,-11,FALSE,MIA,34,74,30.5,7.3,16,0.456,0.1,0.6,0.159,4.4,5.5,0.793,1.1,3,4.1,4.6,1.1,0.6,2.7,1.6,19,SG
Dwyane Wade,2548,2016-17,61,-66,TRUE,CHI,35,60,29.9,6.9,15.9,0.434,0.8,2.4,0.31,3.7,4.7,0.794,1.1,3.5,4.5,3.8,1.4,0.7,2.3,1.9,18.3,SG
Dwyane Wade,2548,2017-18,127,24,FALSE,TOT,36,67,22.9,4.5,10.2,0.438,0.5,1.7,0.288,2,2.8,0.714,0.7,3,3.8,3.4,0.9,0.7,2.1,1.9,11.4,SG
Chris Kaman,2549,2005-06,47,-36,FALSE,LAC,24,78,32.8,4.7,9.1,0.523,0,0,0,2.5,3.2,0.77,2.4,7.2,9.6,1,0.6,1.4,2.3,3.4,11.9,C
Chris Kaman,2549,2006-07,83,66,TRUE,LAC,25,75,29,3.9,8.7,0.451,0,0,0,2.2,3,0.741,2.1,5.7,7.8,1.1,0.5,1.5,2,3.3,10.1,C
Kirk Hinrich,2550,2003-04,79,20,FALSE,CHI,23,76,35.6,4.2,10.8,0.386,1.9,4.9,0.39,1.8,2.2,0.804,0.6,2.9,3.4,6.8,1.3,0.3,2.7,3.6,12,PG
Kirk Hinrich,2550,2004-05,59,7,FALSE,CHI,24,77,36.4,5.8,14.6,0.397,1.9,5.3,0.355,2.2,2.8,0.792,0.4,3.5,3.9,6.4,1.6,0.3,2.3,3.2,15.7,PG
Kirk Hinrich,2550,2005-06,52,2,FALSE,CHI,25,81,36.5,5.6,13.3,0.418,1.6,4.2,0.37,3.2,3.9,0.815,0.4,3.2,3.6,6.3,1.2,0.3,2.3,3.1,15.9,PG
Kirk Hinrich,2550,2006-07,50,-46,FALSE,CHI,26,80,35.5,5.9,13.3,0.448,1.8,4.2,0.415,3,3.6,0.835,0.4,3,3.4,6.3,1.3,0.3,2.4,3.4,16.6,PG
Kirk Hinrich,2550,2009-10,106,-15,FALSE,CHI,29,74,33.5,4.2,10.2,0.409,1.4,3.8,0.371,1.1,1.5,0.752,0.3,3.2,3.5,4.5,1.1,0.3,1.5,2.8,10.9,PG
Kirk Hinrich,2550,2013-14,156,-95,TRUE,CHI,33,73,29,3.3,8.5,0.393,1.2,3.3,0.351,1.3,1.7,0.76,0.4,2.2,2.6,3.9,1.1,0.4,1.6,2.8,9.1,PG
Nick Collison,2555,2006-07,78,4,FALSE,SEA,26,82,29,3.9,7.8,0.5,0,0,0,1.9,2.4,0.774,2.8,5.3,8.1,1,0.6,0.8,1.5,3.5,9.6,C
Nick Collison,2555,2007-08,74,-29,FALSE,SEA,27,78,28.5,4.1,8.2,0.502,0,0,0,1.6,2.1,0.737,3.3,6.1,9.4,1.4,0.6,0.8,1.5,3.2,9.8,C
Nick Collison,2555,2008-09,103,-42,FALSE,OKC,28,71,25.8,3.4,6,0.568,0,0,0,1.4,1.9,0.721,2.5,4.3,6.9,0.9,0.7,0.7,1,3.4,8.2,C
Nick Collison,2555,2009-10,145,-13,FALSE,OKC,29,75,20.8,2.4,4.1,0.589,0,0.1,0.25,1,1.4,0.692,2,3.1,5.1,0.5,0.5,0.6,0.8,3.1,5.9,C
Nick Collison,2555,2010-11,158,12,FALSE,OKC,30,71,21.5,1.9,3.4,0.566,0,0,0,0.8,1,0.753,1.7,2.8,4.5,1,0.6,0.4,0.8,3,4.6,C
Nick Collison,2555,2011-12,146,-6,FALSE,OKC,31,63,20.7,1.9,3.2,0.597,0,0,0,0.7,1,0.71,1.9,2.5,4.3,1.3,0.5,0.4,1,2.4,4.5,C
Nick Collison,2555,2012-13,152,-53,TRUE,OKC,32,81,19.5,2.2,3.7,0.595,0,0,0,0.7,1,0.769,1.5,2.6,4.1,1.5,0.6,0.4,0.9,2.4,5.1,C
Nick Collison,2555,2013-14,205,-19,FALSE,OKC,33,81,16.7,1.7,3,0.556,0,0.2,0.235,0.8,1.1,0.71,1.4,2.2,3.6,1.3,0.4,0.3,0.9,2.3,4.2,C
Nick Collison,2555,2014-15,224,-37,FALSE,OKC,34,66,16.7,1.6,3.8,0.419,0.2,0.9,0.267,0.7,1,0.692,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1,C
Luke Ridnour,2557,2004-05,100,38,FALSE,SEA,24,82,31.4,3.6,9,0.405,0.8,2.2,0.376,1.9,2.2,0.883,0.7,1.8,2.5,5.9,1.1,0.3,1.8,2.3,10,PG
Luke Ridnour,2557,2005-06,62,-49,FALSE,SEA,25,79,33.2,4.2,10.1,0.418,0.5,1.9,0.289,2.5,2.9,0.877,0.6,2.4,3,7,1.6,0.3,2.1,2.3,11.5,PG
Luke Ridnour,2557,2008-09,119,-3,FALSE,MIL,28,72,28.2,3.5,8.6,0.403,0.8,2.2,0.35,1.8,2.1,0.869,0.5,2.6,3,5.1,1.3,0.2,1.8,2.8,9.6,PG
Luke Ridnour,2557,2009-10,122,31,FALSE,MIL,29,82,21.4,4,8.4,0.478,0.8,2.2,0.381,1.5,1.7,0.907,0.3,1.5,1.7,4,0.7,0.1,1.3,2.2,10.4,PG
Luke Ridnour,2557,2010-11,91,16,FALSE,MIN,30,71,30.4,4.5,9.6,0.468,1.1,2.6,0.44,1.7,1.9,0.883,0.5,2.3,2.8,5.4,1.3,0.1,2.2,2.1,11.8,PG
Luke Ridnour,2557,2011-12,75,-34,FALSE,MIN,31,53,33,4.6,10.4,0.44,0.9,2.9,0.322,2,2.2,0.891,0.4,2.3,2.7,4.8,1.1,0.3,1.8,2.6,12.1,PG
Luke Ridnour,2557,2012-13,109,-128,TRUE,MIN,32,82,30.2,4.5,9.9,0.453,0.8,2.6,0.311,1.7,2,0.848,0.5,2,2.5,3.8,1,0.2,1.6,2.3,11.5,PG
David West,2561,2007-08,23,5,FALSE,NOH,27,76,37.8,8.3,17.2,0.482,0.1,0.3,0.24,3.9,4.6,0.85,2.4,6.5,8.9,2.3,0.8,1.3,2.2,2.7,20.6,PF
David West,2561,2008-09,18,-5,FALSE,NOH,28,76,39.2,8,17,0.472,0.1,0.3,0.24,4.8,5.5,0.884,2.1,6.4,8.5,2.3,0.6,0.9,2.1,2.7,21,PF
David West,2561,2009-10,23,-3,FALSE,NOH,29,81,36.4,7.6,15.1,0.505,0.1,0.3,0.259,3.7,4.2,0.865,2,5.4,7.5,3,0.9,0.7,2.1,2.9,19,PF
David West,2561,2010-11,26,-29,FALSE,NOH,30,70,35,7.5,14.9,0.508,0,0.1,0.222,3.8,4.7,0.807,2.2,5.3,7.6,2.3,1,0.9,2,2.9,18.9,PF
David West,2561,2011-12,55,29,FALSE,IND,31,66,29.2,5.3,10.8,0.487,0,0.1,0.222,2.2,2.7,0.807,1.8,4.8,6.6,2.1,0.8,0.7,1.4,2.4,12.8,PF
David West,2561,2012-13,26,-27,FALSE,IND,32,73,33.4,6.9,13.8,0.498,0.1,0.3,0.211,3.3,4.3,0.768,2,5.7,7.7,2.9,1,0.9,2.2,2,17.1,PF
David West,2561,2013-14,53,-9,FALSE,IND,33,80,30.9,5.7,11.7,0.488,0.1,0.2,0.267,2.5,3.1,0.789,1.5,5.3,6.8,2.8,0.8,0.9,1.7,2.3,14,PF
David West,2561,2014-15,62,-83,TRUE,IND,34,66,28.7,4.9,10.4,0.471,0.1,0.3,0.2,1.8,2.4,0.739,1.6,5.2,6.8,3.4,0.7,0.7,1.8,2.4,11.7,PF
David West,2561,2015-16,145,-59,FALSE,SAS,35,78,18,3.1,5.7,0.545,0,0.1,0.429,0.8,1,0.788,0.9,3,4,1.8,0.6,0.7,0.9,1.8,7.1,PF
David West,2561,2016-17,204,41,FALSE,GSW,36,68,12.6,2,3.7,0.536,0,0.1,0.375,0.6,0.8,0.768,0.7,2.3,3,2.2,0.6,0.7,1.1,1.5,4.6,PF
David West,2561,2017-18,163,82,FALSE,GSW,37,73,13.7,3,5.2,0.571,0,0.1,0.375,0.8,1.1,0.759,0.9,2.4,3.3,1.9,0.6,1,1.1,1.6,6.8,PF
Dahntay Jones,2563,2005-06,180,-6,FALSE,MEM,25,71,13.6,1.5,3.7,0.414,0,0.3,0.143,0.8,1.3,0.645,0.3,1.2,1.5,0.5,0.5,0.2,0.7,1.5,4,SG
Dahntay Jones,2563,2008-09,194,45,FALSE,DEN,28,79,18,1.9,4.3,0.458,0.1,0.2,0.647,1.4,1.9,0.728,0.7,1.4,2.1,1,0.6,0.2,0.9,2.5,5.4,SG
Dahntay Jones,2563,2011-12,185,-13,TRUE,IND,31,65,16.2,1.8,4.3,0.409,0.5,1.2,0.429,1.3,1.5,0.838,0.4,1.4,1.8,1,0.4,0.2,0.7,1.8,5.3,SG
Boris Diaw,2564,2005-06,30,-52,FALSE,PHX,24,81,35.5,5.5,10.5,0.526,0.1,0.4,0.267,2.1,2.9,0.731,2,4.9,6.9,6.2,0.7,1,2.3,3.2,13.3,PF
Boris Diaw,2564,2006-07,82,-29,FALSE,PHX,25,73,31.1,4.2,7.8,0.538,0.2,0.6,0.333,1.1,1.6,0.683,1.2,3.1,4.3,4.8,0.4,0.5,2.1,2.4,9.7,PF
Boris Diaw,2564,2007-08,111,42,FALSE,PHX,26,82,28.1,3.8,7.9,0.477,0.2,0.5,0.317,1.2,1.6,0.744,1.2,3.4,4.6,3.9,0.7,0.5,1.9,2,8.8,PF
Boris Diaw,2564,2008-09,69,-15,FALSE,TOT,27,81,34,5.5,10.9,0.507,0.9,2.2,0.414,1.2,1.8,0.687,1.5,3.9,5.3,4.1,0.8,0.7,2.7,2.5,13.2,PF
Boris Diaw,2564,2009-10,84,-1,FALSE,CHA,28,82,35.4,4.5,9.4,0.483,0.8,2.5,0.32,1.4,1.8,0.769,1.6,3.6,5.2,4,0.7,0.7,2.2,2.7,11.3,PF
Boris Diaw,2564,2010-11,85,-36,FALSE,CHA,29,82,33.9,4.6,9.4,0.492,1,2.8,0.345,1,1.5,0.683,1.3,3.8,5,4.1,0.9,0.6,2,2.3,11.3,PF
Boris Diaw,2564,2011-12,121,-26,FALSE,TOT,30,57,25,2.7,6.2,0.444,0.5,1.7,0.313,0.4,0.6,0.629,1.2,3.7,4.9,3.6,0.6,0.4,2,2.2,6.4,PF
Boris Diaw,2564,2012-13,147,19,FALSE,SAS,31,75,22.8,2.4,4.4,0.539,0.4,1,0.385,0.6,0.9,0.723,0.9,2.5,3.4,2.4,0.7,0.4,1.1,1.9,5.8,PF
Boris Diaw,2564,2013-14,128,-11,FALSE,SAS,32,79,25,3.8,7.3,0.521,0.6,1.4,0.402,0.9,1.2,0.739,0.9,3.2,4.1,2.8,0.6,0.4,1.5,1.8,9.1,PF
Boris Diaw,2564,2014-15,139,-54,FALSE,SAS,33,81,24.5,3.6,7.8,0.46,0.7,2.1,0.32,0.9,1.1,0.774,1,3.3,4.3,2.9,0.4,0.3,1.6,1.8,8.7,PF
Boris Diaw,2564,2015-16,193,-56,TRUE,SAS,34,76,18.2,2.7,5,0.527,0.3,0.9,0.362,0.7,1,0.737,0.8,2.3,3.1,2.3,0.3,0.3,1.3,1.3,6.4,PF
Boris Diaw,2564,2016-17,249,70,FALSE,UTA,35,73,17.6,2,4.5,0.446,0.3,1.1,0.247,0.4,0.5,0.743,0.6,1.5,2.2,2.3,0.2,0.1,1.2,1.1,4.6,PF
Kendrick Perkins,2570,2006-07,154,35,FALSE,BOS,22,72,21.9,1.8,3.7,0.491,0,0,0,0.8,1.4,0.6,1.6,3.6,5.2,1.3,0.3,1.3,1.6,3,4.5,C
Kendrick Perkins,2570,2007-08,119,35,FALSE,BOS,23,78,24.5,2.7,4.5,0.615,0,0,0,1.5,2.3,0.623,1.9,4.2,6.1,1.1,0.4,1.5,1.6,3.1,6.9,C
Kendrick Perkins,2570,2008-09,84,3,FALSE,BOS,24,76,29.6,3.6,6.3,0.577,0,0,0,1.3,2.1,0.6,2.7,5.5,8.1,1.3,0.3,2,2.2,3.3,8.5,C
Kendrick Perkins,2570,2011-12,128,-17,FALSE,OKC,27,65,26.8,2,4,0.489,0,0,0,1.1,1.7,0.652,1.8,4.7,6.6,1.2,0.4,1.1,1.8,2.9,5.1,C
Kendrick Perkins,2570,2012-13,145,-72,TRUE,OKC,28,78,25.1,1.8,4,0.457,0,0,0,0.6,0.9,0.611,1.4,4.6,6,1.4,0.6,1.1,1.4,2.9,4.2,C
Kendrick Perkins,2570,2013-14,217,-30,FALSE,OKC,29,62,19.5,1.4,3.1,0.451,0,0,0,0.6,1.1,0.552,1.3,3.6,4.9,1.1,0.4,0.5,1.5,2.9,3.4,C
Leandro Barbosa,2571,2006-07,57,-37,FALSE,PHX,24,80,32.7,6.6,13.9,0.476,2.4,5.5,0.434,2.5,2.9,0.845,0.3,2.4,2.7,4,1.2,0.2,1.8,2.6,18.1,SG
Leandro Barbosa,2571,2007-08,94,-12,FALSE,PHX,25,82,29.5,5.8,12.5,0.462,2,5.1,0.389,2.1,2.6,0.822,0.5,2.3,2.8,2.6,0.9,0.2,1.4,2.4,15.6,SG
Leandro Barbosa,2571,2014-15,229,-11,TRUE,GSW,32,66,14.9,2.8,5.8,0.474,0.7,1.7,0.384,0.9,1.1,0.784,0.3,1,1.4,1.5,0.6,0.1,0.7,1.3,7.1,SG
Leandro Barbosa,2571,2015-16,240,-11,FALSE,GSW,33,68,15.9,2.5,5.4,0.462,0.6,1.6,0.355,0.8,0.9,0.839,0.4,1.3,1.7,1.2,0.6,0.1,0.8,1.6,6.4,SG
Josh Howard,2572,2006-07,42,-6,TRUE,DAL,27,70,35.1,7,15.4,0.459,1.3,3.4,0.385,3.5,4.2,0.827,1.9,4.9,6.8,1.8,1.2,0.8,1.8,2.6,18.9,SF
Steve Blake,2581,2006-07,152,15,FALSE,TOT,27,82,27.1,2.5,6.2,0.411,0.8,2.5,0.322,0.5,0.8,0.672,0.3,1.8,2.1,5,0.7,0.1,1.6,1.5,6.4,PG
Steve Blake,2581,2007-08,137,26,FALSE,POR,28,81,29.9,3.2,7.9,0.408,1.5,3.7,0.406,0.6,0.8,0.766,0.4,2,2.4,5.1,0.7,0,1.4,1.6,8.5,PG
Steve Blake,2581,2008-09,111,-33,FALSE,POR,29,69,31.7,4,9.4,0.428,2,4.8,0.427,0.9,1.1,0.84,0.4,2.1,2.5,5,1,0.1,1.6,1.8,11,PG
Steve Blake,2581,2009-10,144,-53,TRUE,TOT,30,80,27,2.7,6.5,0.416,1.5,3.7,0.395,0.5,0.6,0.75,0.3,2.1,2.3,4.8,0.7,0.1,1.6,1.5,7.3,PG
Steve Blake,2581,2014-15,243,-2,FALSE,POR,35,81,18.9,1.5,4,0.373,1,2.7,0.352,0.4,0.5,0.707,0.2,1.5,1.7,3.6,0.5,0.1,1.3,1.5,4.3,PG
Steve Blake,2581,2015-16,245,88,FALSE,DET,36,58,17,1.6,4.1,0.388,0.9,2.6,0.344,0.3,0.3,0.8,0.2,1.4,1.5,3.4,0.4,0.1,1.4,1.2,4.4,PG
Willie Green,2584,2006-07,177,21,FALSE,PHI,25,74,24.9,4.8,11.7,0.411,0.7,2.1,0.325,1,1.5,0.667,0.6,1.6,2.1,1.5,0.8,0.1,1.4,1.9,11.3,SG
Willie Green,2584,2007-08,156,-23,FALSE,PHI,26,74,26.6,5.1,11.8,0.436,0.7,2.4,0.285,1.5,2,0.757,0.4,2,2.5,2,0.7,0.3,1.5,1.6,12.4,SG
Willie Green,2584,2008-09,179,10,FALSE,PHI,27,81,22.6,3.5,8.1,0.435,0.6,2,0.317,0.8,1,0.729,0.4,1.2,1.6,2,0.7,0.2,0.8,1.9,8.5,SG
Willie Green,2584,2009-10,169,-17,TRUE,PHI,28,73,21.3,3.4,7.4,0.457,0.6,1.9,0.346,1.3,1.6,0.833,0.3,1.5,1.8,2.1,0.4,0.2,0.9,1.8,8.7,SG
Zaza Pachulia,2585,2004-05,135,69,FALSE,MIL,21,74,18.9,2.2,4.8,0.452,0,0,0,1.9,2.5,0.746,1.8,3.3,5.1,0.8,0.6,0.5,0.9,2.2,6.2,C
Zaza Pachulia,2585,2005-06,66,-11,FALSE,ATL,22,78,31.4,3.9,8.7,0.451,0,0,0,3.8,5.2,0.735,3.4,4.5,7.9,1.7,1.1,0.5,2.3,3.7,11.7,C
Zaza Pachulia,2585,2008-09,152,-34,FALSE,ATL,25,77,19.1,2.1,4.2,0.497,0,0,0,2.1,3,0.709,2.2,3.4,5.7,0.7,0.5,0.3,1.2,2.7,6.2,C
Zaza Pachulia,2585,2009-10,186,3,FALSE,ATL,26,78,14,1.5,3.2,0.488,0,0.1,0,1.2,1.8,0.65,1.5,2.3,3.8,0.5,0.5,0.4,0.7,2.4,4.3,C
Zaza Pachulia,2585,2010-11,183,116,FALSE,ATL,27,79,15.7,1.4,2.9,0.461,0,0,0,1.7,2.3,0.754,1.5,2.7,4.2,0.7,0.4,0.3,0.9,2.3,4.4,C
Zaza Pachulia,2585,2014-15,103,37,FALSE,MIL,31,73,23.7,3.3,7.2,0.454,0,0,0,1.7,2.2,0.788,2.7,4.2,6.8,2.4,1.1,0.3,1.8,2.3,8.3,C
Zaza Pachulia,2585,2015-16,66,-64,TRUE,DAL,32,76,26.4,2.9,6.2,0.466,0,0,0,2.8,3.6,0.768,3.3,6.2,9.4,1.7,0.8,0.3,1.6,2.4,8.6,C
Zaza Pachulia,2585,2016-17,130,-44,FALSE,GSW,33,70,18.1,2.3,4.4,0.534,0,0,0,1.4,1.8,0.778,2,3.9,5.9,1.9,0.8,0.5,1.2,2.4,6.1,C
Zaza Pachulia,2585,2017-18,174,-54,FALSE,GSW,34,69,14.1,2.2,3.8,0.564,0,0,0,1.1,1.3,0.806,1.3,3.4,4.7,1.6,0.6,0.2,1,1.8,5.4,C
Keith Bogans,2586,2003-04,157,2,FALSE,ORL,24,73,24.5,2.5,6.2,0.403,0.9,2.6,0.358,0.9,1.4,0.631,1.5,2.9,4.3,1.3,0.6,0.1,1,1.8,6.8,SG
Keith Bogans,2586,2004-05,155,13,FALSE,CHA,25,74,24.2,3.5,9.3,0.381,0.8,2.3,0.329,1.8,2.5,0.727,1,2,3.1,1.8,0.9,0.1,1.6,2.3,9.6,SG
